date,collector,region,location,site,dive#,vis,transect length,transect#,transect_site#,transect_id,depth_ft,depth_m,divetime,time_in,time_out,corr_factor,depth_corr,species,group1,group2,size_cm,cryptic,count,biomass_g,notes,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,12,,1,77.04952586,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,8,,1,23.74237817,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,9,,1,33.4222233,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,10,,1,45.38194017,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,12,,1,77.04952586,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,5,,1,6.066003722,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,13,,1,97.20638526,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,5,,1,6.066003722,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,10,,1,45.38194017,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,13,,1,97.20638526,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,12,,1,77.04952586,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,11,,1,59.84921269,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,9,,1,33.4222233,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,12,,1,77.04952586,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,8,,1,23.74237817,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,12,,1,77.04952586,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,9,,1,33.4222233,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,10,,1,45.38194017,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,13,,1,97.20638526,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,12,,1,77.04952586,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,11,,1,59.84921269,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,9,,1,33.4222233,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,10,,1,45.38194017,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,10,,1,45.38194017,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,9,,1,33.4222233,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,13,,1,97.20638526,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,9,,1,33.4222233,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,13,,1,97.20638526,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,5,,1,6.066003722,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,15,,1,147.2749254,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,9,,1,33.4222233,,,
21-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,15 m,3,3,42,,9,,,,,,Asterina miniata,seastar,seastar,,,35,2875.724131,,,
21-Aug-09,"SJF, SJD",Kyuquot Sound,Mortons,Mortons,2,,,4,4,43,,9,,,,,,Asterina miniata,seastar,seastar,4.5,,1,4.467401134,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,1,,,2,6,45,,4,,,,,,Asterina miniata,seastar,seastar,18,,1,250.0435884,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,1,,,2,6,45,,4,,,,,,Asterina miniata,seastar,seastar,12,,1,77.04952586,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,1,,,2,6,45,,4,,,,,,Asterina miniata,seastar,seastar,13,,1,97.20638526,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,1,,,2,6,45,,4,,,,,,Asterina miniata,seastar,seastar,15,,1,147.2749254,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,1,,,2,6,45,,4,,,,,,Asterina miniata,seastar,seastar,14,,1,120.5414982,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,1,,,2,6,45,,4,,,,,,Asterina miniata,seastar,seastar,15,,1,147.2749254,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,1,,,2,6,45,,4,,,,,,Asterina miniata,seastar,seastar,14,,1,120.5414982,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,1,,,2,6,45,,4,,,,,,Asterina miniata,seastar,seastar,16,,1,177.6252101,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,1,,,2,6,45,,4,,,,,,Asterina miniata,seastar,seastar,13,,1,97.20638526,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,1,,,2,6,45,,4,,,,,,Asterina miniata,seastar,seastar,15,,1,147.2749254,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,1,,,2,6,45,,4,,,,,,Asterina miniata,seastar,seastar,13,,1,97.20638526,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,1,,,2,6,45,,4,,,,,,Asterina miniata,seastar,seastar,12,,1,77.04952586,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,1,,,2,6,45,,4,,,,,,Asterina miniata,seastar,seastar,11,,1,59.84921269,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,1,,,2,6,45,,4,,,,,,Asterina miniata,seastar,seastar,13,,1,97.20638526,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,1,,,2,6,45,,4,,,,,,Asterina miniata,seastar,seastar,14,,1,120.5414982,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,1,,,2,6,45,,4,,,,,,Asterina miniata,seastar,seastar,15,,1,147.2749254,,,
23-Aug-09,"SJF, SJD",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,15,,1,147.2749254,,,
23-Aug-09,"SJF, SJD",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,13,,1,97.20638526,,,
23-Aug-09,"SJF, SJD",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,14.5,,1,133.4697293,,,
23-Aug-09,"SJF, SJD",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,15,,1,147.2749254,,,
23-Aug-09,"SJF, SJD",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,13,,1,97.20638526,,,
23-Aug-09,"SJF, SJD",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,15,,1,147.2749254,,,
23-Aug-09,"SJF, SJD",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,16.5,,1,194.2245814,,,
23-Aug-09,"SJF, SJD",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,14.5,,1,133.4697293,,,
23-Aug-09,"SJF, SJD",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,13,,1,97.20638526,,,
23-Aug-09,"SJF, SJD",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,12,,1,77.04952586,,,
23-Aug-09,"SJF, SJD",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,13,,1,97.20638526,,,
23-Aug-09,"SJF, SJD",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,,,74,6080.102448,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,13,,1,97.20638526,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,10,,1,45.38194017,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,14,,1,120.5414982,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,16,,1,177.6252101,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,15,,1,147.2749254,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,12,,1,77.04952586,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,16,,1,177.6252101,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,14,,1,120.5414982,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,16,,1,177.6252101,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,10,,1,45.38194017,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,16,,1,177.6252101,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,14,,1,120.5414982,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,11,,1,59.84921269,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,16,,1,177.6252101,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,12,,1,77.04952586,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,13,,1,97.20638526,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,10,,1,45.38194017,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,12,,1,77.04952586,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,13,,1,97.20638526,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,15,,1,147.2749254,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,9,,1,33.4222233,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,15,,1,147.2749254,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,16,,1,177.6252101,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,13,,1,97.20638526,,,
23-Aug-09,"SJD, SJF",Kyuquot Sound,Mortons,Mortons,2,,,3,7,46,27,,,,,,,Asterina miniata,seastar,seastar,,,8,657.3083728,,,
25-Aug-09,"SJD, SJF",Kyuquot Sound,Spring Island,Spring 5,1,4,,1,7,53,,7,,,,,,Asterina miniata,seastar,seastar,18,,1,250.0435884,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,4,,1,20.20682255,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,4,,1,20.20682255,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,4,,1,20.20682255,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,4,,1,20.20682255,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,6,,1,72.64518313,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,6,,1,72.64518313,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,6,,1,72.64518313,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,6,,1,72.64518313,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,6,,1,72.64518313,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,6,,1,72.64518313,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,6,,1,72.64518313,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,6,,1,72.64518313,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,6,,1,72.64518313,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,6,,1,72.64518313,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,6,,1,72.64518313,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,4,,1,20.20682255,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,2,,1,2.267292583,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,6,,1,72.64518313,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,6,,1,72.64518313,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,2,,1,2.267292583,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,4,,1,20.20682255,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,4,,1,20.20682255,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,4,,1,20.20682255,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,4,,1,20.20682255,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,,,166,9726.70736,,,
3-Jul-09,"SJD, RGM",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"SJD, RGM",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"SJD, RGM",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"SJD, RGM",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,6,,1,72.64518313,,,
3-Jul-09,"SJD, RGM",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,4,,1,20.20682255,,,
3-Jul-09,"SJD, RGM",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"SJD, RGM",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,3,,1,8.151102654,,,
3-Jul-09,"SJD, RGM",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,6,,1,72.64518313,,,
3-Jul-09,"SJD, RGM",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"SJD, RGM",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"SJD, RGM",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,6,,1,72.64518313,,,
3-Jul-09,"SJD, RGM",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
3-Jul-09,"SJD, RGM",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Astraea gibberosa,astraea,astraea,5,,1,40.86266118,,,
